Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
29-10-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,10.2,36.2,104,177
11/6/2007,Maharashtra,Nagpur,MIDC Office,Industrial Areas,NA,NA,384,449
11/12/2007,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.7,30.7,275,348
14-11-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9,27.8,185,257
23-11-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,11.8,35,300,360
24-11-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,NA,NA,NA,NA
26-11-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.5,32.8,142,197
29-11-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.3,37.3,581,649
30-11-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.7,40.2,411,485
12/4/2007,Maharashtra,Nagpur,MIDC Office,Industrial Areas,10.8,43.8,178,227
12/7/2007,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.8,37,361,436
12/10/2007,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.3,40.2,288,339
13-12-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.8,35.2,373,453
19-12-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,9.5,30.3,296,377
22-12-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,11.5,44.5,183,231
28-12-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,11,53.7,435,514
31-12-07,Maharashtra,Nagpur,MIDC Office,Industrial Areas,10.7,30,131,169
1/4/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.3,36.3,228,349
1/5/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.7,27.2,152,269
2/1/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.1,26.6,286,414
2/7/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.9,27.4,167,258
2/8/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.1,26.1,142,237
13-02-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.1,28,164,263
21-02-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.1,41.7,47,99
23-02-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,29.6,254,362
27-02-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.3,40,120,188
3/1/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.7,22.5,190,282
3/7/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10,22.5,99,154
3/12/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,24.2,64,133
14-03-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.6,34.8,58,108
20-03-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,26.8,111,204
22-03-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10,25,89,151
26-03-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,31.2,150,215
29-03-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.8,22.4,70,123
4/4/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10,26,38,75
4/6/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.7,28,207,280
4/12/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,12,47.3,60,100
13-04-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.7,34.7,100,153
16-04-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.8,25.3,52,86
18-04-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,18.5,44,87
25-04-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,26.5,91,168
26-04-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.2,30.2,32,71
5/1/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.7,23.7,51,126
5/7/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.4,22.8,70,124
5/10/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.3,24.7,132,188
15-05-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.7,23.1,139,199
21-05-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.7,22.9,43,128
22-05-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.1,19.2,32,96
31-05-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.4,21.4,86,138
6/6/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.4,16,28,98
15-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.3,17.3,30,143
16-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.7,19.2,42,134
20-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.3,16.8,43,175
21-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8,18.7,40,147
26-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.7,22,49,158
27-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.7,16.2,50,104
30-06-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.2,17.3,41,113
7/4/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.3,16.5,46,113
14-07-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,6.7,15.7,104,194
17-07-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.3,17.7,163,275
18-07-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.7,17,120,189
26-07-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,6.5,14,103,158
27-07-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.5,16,71,107
31-07-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.7,17.3,59,104
8/4/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9,19.2,57,90
8/10/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.2,17.2,71,124
8/11/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.5,18,22,68
17-08-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.5,16.8,109,214
20-08-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.7,15.3,78,131
21-08-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.2,15.6,65,108
28-08-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.5,16.3,134,243
31-08-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7,14.5,118,199
9/3/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,6.8,20.4,71,165
9/4/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,6.8,17.8,49,128
9/8/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.3,18.5,66,193
9/9/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.2,17.8,27,92
13-09-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7,16.3,100,183
24-09-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,6.8,16.5,78,155
25-09-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.4,18.2,44,81
27-09-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.7,17.7,130,188
28-09-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.2,14.8,95,138
29-09-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.8,16.7,112,188
10/3/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,NA,NA,NA,NA
10/5/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,6.5,15.3,109,154
10/8/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,NA,NA,NA,NA
10/10/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.3,19,144,216
17-10-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.3,25.5,174,218
18-10-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.8,18,134,188
23-10-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.3,33,138,194
24-10-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8,18.5,207,277
31-10-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,NA,NA,92,140
11/3/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,NA,NA,NA,NA
11/5/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,NA,NA,48,76
11/8/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.5,34,349,412
11/9/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,12,30.3,357,417
11/10/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.3,26.8,119,184
11/11/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11.3,33.8,147,215
19-11-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.3,28.5,258,319
21-11-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.3,24.8,318,372
28-11-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.5,26.2,276,342
12/3/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,NA,NA,171,208
12/5/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10.3,39.8,202,259
12/8/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,7.8,27,192,251
12/12/2007,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8,24.8,280,351
14-12-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,8.7,31.8,170,221
20-12-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,11,35.7,248,297
24-12-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,10,40.8,339,415
25-12-07,Maharashtra,Nagpur,Govt. Poly. College,Residential and others,9.8,30.6,214,281
1/3/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12.2,47.3,83,213
1/6/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12.2,34.2,85,203
1/9/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.4,31.4,116,234
1/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.5,23.3,216,332
23-01-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.8,24.5,87,182
27-01-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.8,24,234,372
30-01-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.8,31.2,161,263
2/2/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.2,23.8,126,214
2/6/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.9,28,109,181
2/9/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10,25.3,125,198
2/12/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12.7,53.7,54,113
14-02-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12.2,28.7,50,147
22-02-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12.1,34.1,88,159
28-02-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.9,28.8,39,94
3/3/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11,26.5,97,159
3/8/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.3,27.2,131,193
3/10/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.7,25.8,140,206
13-03-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,NA,NA
15-03-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10,23.2,76,135
19-03-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11,26.8,81,124
21-03-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.8,36.2,119,189
28-03-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.2,25,58,106
4/3/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.3,29.8,65,106
4/7/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.7,23.5,171,227
4/9/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.4,24.8,82,122
14-04-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.2,42.3,122,182
15-04-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,176,291
20-04-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12,28.2,142,191
23-04-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.5,24,130,182
27-04-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.5,25.2,140,192
5/2/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.8,27.6,225,293
5/4/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10,22.6,111,169
5/9/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,132,221
5/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.1,22.2,132,186
14-05-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.3,19.5,153,205
18-05-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.9,21.4,101,178
19-05-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.6,21.4,153,212
25-05-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.7,21.1,41,77
26-05-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.7,23.9,56,105
6/4/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.2,19.5,59,133
6/5/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.3,20.7,57,123
6/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.3,19.3,48,86
6/12/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,NA,NA
14-06-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,25,67
18-06-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.8,12.5,40,131
22-06-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.3,16.5,28,80
23-06-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.3,14,34,84
7/8/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.8,15,38,117
7/9/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,18,47
7/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.3,13.3,37,105
13-07-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.3,16.8,70,145
16-07-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,48,123
19-07-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.8,17.5,78,145
24-07-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,NA,NA
8/6/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,NA,NA
8/8/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8,16.5,48,166
18-08-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.4,19.4,54,134
22-08-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.5,19,73,138
24-08-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.2,17.2,54,120
27-08-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.2,16,130,206
29-08-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.2,15.3,52,186
9/1/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.8,20.2,60,113
9/5/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.3,18,32,92
14-09-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.8,15.5,80,142
15-09-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7,16.8,111,175
19-09-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7,17.8,88,174
22-09-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7,16.5,68,128
23-09-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.6,15,55,143
10/2/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.2,19,113,182
10/6/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.8,18.5,118,166
10/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.2,18.8,138,201
10/12/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8,23.7,116,178
15-10-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.8,23.2,161,234
26-10-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.8,27.7,223,293
27-10-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.2,31.7,134,193
30-10-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.8,24.7,160,254
11/2/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,6.8,16.8,74,120
11/7/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.7,37.5,453,519
11/9/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,14,34.8,606,672
11/10/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,11.8,35,297,368
11/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,12.2,42.5,244,350
13-11-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.5,35,187,252
20-11-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10,30.5,176,228
22-11-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,7.8,23.3,242,288
27-11-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.5,40.2,256,308
12/1/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,NA,NA,177,227
12/6/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8,25.8,172,232
12/11/2007,Maharashtra,Nagpur,Institution of Eng.,Residential and others,10.5,35.7,213,271
15-12-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9,28,161,208
21-12-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,9.3,33.7,272,344
27-12-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8,22.5,141,279
29-12-07,Maharashtra,Nagpur,Institution of Eng.,Residential and others,8.2,23,226,216
2/5/2007,Maharashtra,Nagpur,Maskasath,Residential and others,6,26.2,90,277
2/7/2007,Maharashtra,Nagpur,Maskasath,Residential and others,3.4,21.6,62,202
2/12/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,28.9,111,265
14-02-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,38.7,92,220
19-02-07,Maharashtra,Nagpur,Maskasath,Residential and others,9.4,32.1,63,217
21-02-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,31.2,64,172
26-02-07,Maharashtra,Nagpur,Maskasath,Residential and others,3.8,34,75,320
3/5/2007,Maharashtra,Nagpur,Maskasath,Residential and others,4.6,17.4,85,242
3/7/2007,Maharashtra,Nagpur,Maskasath,Residential and others,7.2,9.4,91,248
3/9/2007,Maharashtra,Nagpur,Maskasath,Residential and others,12.6,27.5,37,128
3/12/2007,Maharashtra,Nagpur,Maskasath,Residential and others,5.4,30.6,57,528
14-03-07,Maharashtra,Nagpur,Maskasath,Residential and others,15.1,45.7,112,329
19-03-07,Maharashtra,Nagpur,Maskasath,Residential and others,4.3,73.1,183,396
21-03-07,Maharashtra,Nagpur,Maskasath,Residential and others,9.5,14,157,296
26-03-07,Maharashtra,Nagpur,Maskasath,Residential and others,3.4,31.7,210,283
28-03-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,49.7,132,332
4/2/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,29.4,204,351
4/4/2007,Maharashtra,Nagpur,Maskasath,Residential and others,4.6,8.8,105,265
4/9/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,24.4,111,401
4/11/2007,Maharashtra,Nagpur,Maskasath,Residential and others,2.6,30,109,317
16-04-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,34,70,202
18-04-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,16.9,74,184
23-04-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,229.5,105,245
24-04-07,Maharashtra,Nagpur,Maskasath,Residential and others,3.1,40.1,140,348
5/2/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,91.3,143,489
5/7/2007,Maharashtra,Nagpur,Maskasath,Residential and others,2.6,19.9,119,253
5/9/2007,Maharashtra,Nagpur,Maskasath,Residential and others,2.6,19.4,NA,282
14-05-07,Maharashtra,Nagpur,Maskasath,Residential and others,10.1,33.2,88,234
16-05-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,18.4,NA,236
21-05-07,Maharashtra,Nagpur,Maskasath,Residential and others,3.4,15.7,NA,155
23-05-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,6.8,NA,182
28-05-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,12.9,77,281
30-05-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,25.6,89,198
6/1/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,7.6,109,221
6/6/2007,Maharashtra,Nagpur,Maskasath,Residential and others,5.6,NA,32,71
6/8/2007,Maharashtra,Nagpur,Maskasath,Residential and others,3.9,23.7,60,147
13-06-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,27,29,106
17-06-07,Maharashtra,Nagpur,Maskasath,Residential and others,5.6,5.7,NA,179
20-06-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,38.7,45,150
22-06-07,Maharashtra,Nagpur,Maskasath,Residential and others,3.7,16.8,82,181
27-06-07,Maharashtra,Nagpur,Maskasath,Residential and others,2.6,34.9,95,219
30-06-07,Maharashtra,Nagpur,Maskasath,Residential and others,4.3,18.4,89,222
10/8/2007,Maharashtra,Nagpur,Maskasath,Residential and others,6,20.8,63,176
10/9/2007,Maharashtra,Nagpur,Maskasath,Residential and others,11.9,42.2,52,153
10/10/2007,Maharashtra,Nagpur,Maskasath,Residential and others,3.4,16.8,74,314
15-10-07,Maharashtra,Nagpur,Maskasath,Residential and others,5.2,30.5,102,381
17-10-07,Maharashtra,Nagpur,Maskasath,Residential and others,4.7,26.2,110,304
22-10-07,Maharashtra,Nagpur,Maskasath,Residential and others,8.4,26.7,199,372
24-10-07,Maharashtra,Nagpur,Maskasath,Residential and others,5.3,39.9,120,346
29-10-07,Maharashtra,Nagpur,Maskasath,Residential and others,9.4,26.5,127,346
31-10-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,12.6,74,192
11/5/2007,Maharashtra,Nagpur,Maskasath,Residential and others,9.7,29.8,198,466
11/7/2007,Maharashtra,Nagpur,Maskasath,Residential and others,14.6,74.1,178,275
11/12/2007,Maharashtra,Nagpur,Maskasath,Residential and others,2.6,14.4,48,297
26-11-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,29.8,148,319
28-11-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,30.8,98,221
12/3/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,34.8,54,196
12/5/2007,Maharashtra,Nagpur,Maskasath,Residential and others,5.2,30,148,278
12/10/2007,Maharashtra,Nagpur,Maskasath,Residential and others,11.2,39.6,119,278
12/12/2007,Maharashtra,Nagpur,Maskasath,Residential and others,NA,40.5,93,271
19-12-07,Maharashtra,Nagpur,Maskasath,Residential and others,8.1,26.8,104,244
24-12-07,Maharashtra,Nagpur,Maskasath,Residential and others,NA,16.4,76,202
26-12-07,Maharashtra,Nagpur,Maskasath,Residential and others,3.4,29.5,98,311
31-12-07,Maharashtra,Nagpur,Maskasath,Residential and others,4.8,31.9,76,185
2/2/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,6.9,15.3,148,217
2/7/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.2,17.6,55,185
2/9/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,14.6,49,99
14-02-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,36.7,52,136
16-02-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,NA,188,339
21-02-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.7,35.9,52,144
23-02-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.7,15.6,46,100
3/2/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,32.4,29,109
3/7/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,4.9,54,54,174
3/9/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,5.5,17.1,80,135
14-03-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,5.8,21.4,35,101
21-03-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,8,28.4,88,226
23-03-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,8.2,24.2,70,205
28-03-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,4.1,13.1,76,187
30-03-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,6.8,75,215
4/4/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,81.9,78,195
4/11/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.8,13.6,49,152
13-04-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,22.2,115,302
18-04-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,11.1,39,91
20-04-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,37.4,65,131
25-04-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,19.8,58,164
27-04-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,21.9,44,191
5/2/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,29.3,67,133
5/4/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,5.8,23.3,53,160
5/9/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,22.5,47,165
5/11/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,4.3,38.9,43,224
16-05-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,11.1,38,135
18-05-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.8,23.3,52,135
23-05-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.2,13.2,36,117
25-05-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,6.1,43,169
28-05-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.7,24.6,99,143
30-05-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,14.6,54,115
7/9/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,27.9,25.2,20,59
8/1/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,6.9,29,62
8/3/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,4,19.3,36,65
8/8/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.2,7.6,43,80
8/10/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,6.9,26,62
22-08-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,15.5,29,82
24-08-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.7,28.1,38,72
30-08-07,Maharashtra,Nagpur,NEERI Lab,Residential and others,2.6,7.6,25,88
10/5/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,6.5,17.9,27,73
10/10/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,NA,19.6,57,173
10/12/2007,Maharashtra,Nagpur,NEERI Lab,Residential and others,3.4,16.8,47,149
