Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
170,25-11-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,18,114,NA
170,12/2/2010,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,19,162,NA
170,12/8/2010,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,16,127,NA
170,12/10/2010,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,25,172,NA
170,14-12-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,39,144,NA
170,16-12-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,8,34,156,NA
170,21-12-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,5,32,339,NA
170,23-12-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,13,164,NA
170,28-12-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,4,19,290,NA
170,30-12-10,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,28,104,NA
287,1/2/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,40,150,183
287,1/5/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,36,92,114
287,1/7/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,30,82,103
287,1/12/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,25,172,201
287,14-01-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,37,106,136
287,20-01-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,54,139,169
287,23-01-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,61,134,161
287,27-01-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,56,164,190
287,30-01-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,44,116,146
287,2/1/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,65,79,109
287,2/4/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,41,133,167
287,2/10/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,41,145,171
287,2/12/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,65,134,161
287,15-02-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,32,62,87
287,17-02-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,56,88,115
287,22-02-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",17,83,131,168
287,25-02-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,39,100,132
287,3/3/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,48,75,100
287,3/5/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,28,89,116
287,3/9/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,38,134,167
287,3/12/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,48,131,164
287,4/2/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,39,71,92
287,4/7/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,42,132,162
287,4/9/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,40,97,120
287,15-04-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,32,173,203
287,19-04-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,47,121,145
287,21-04-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,43,115,140
287,23-04-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,30,72,94
287,27-04-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,55,107,139
287,30-04-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,84,108
287,5/4/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,33,96,118
287,5/7/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,26,83,105
287,5/10/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,31,103,129
287,5/12/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,45,123,150
287,14-05-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,25,159,188
287,19-05-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,28,71,94
287,21-05-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,29,170,204
287,25-05-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,26,160,190
287,27-05-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,28,98,125
287,6/1/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,117,155
287,6/4/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,26,79,108
287,6/10/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,32,52,76
287,14-06-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,25,96,129
287,16-06-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",NA,NA,71,93
287,18-06-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,36,62,86
287,24-06-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,92,119
287,26-06-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,25,50,74
287,7/2/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,73,98
287,13-07-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,73,102
287,17-07-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,164,198
287,20-07-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,110,139
287,22-07-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,73,97
287,27-07-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,110,142
287,31-07-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,38,87,118
287,8/3/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,41,73
287,8/11/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,69,97
287,14-08-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,95,131
287,17-08-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,31,76,108
287,20-08-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,36,141,175
287,26-08-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,28,88,118
287,31-08-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,31,61,88
287,9/3/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,52,76
287,9/11/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,27,66,94
287,14-09-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,40,108,134
287,17-09-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,35,63,88
287,21-09-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,37,139,175
287,23-09-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,37,168,201
287,27-09-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,37,77,111
287,11/2/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,25,68,114
287,11/5/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",15,85,329,384
287,11/6/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,56,277,334
287,11/7/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,46,188,226
287,11/11/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,38,196,251
287,16-11-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,32,124,169
287,19-11-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,35,106,156
287,22-11-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,55,101,129
287,26-11-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,35,83,115
287,29-11-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,44,105,139
287,12/1/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,43,139,188
287,12/4/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,27,92,136
287,12/6/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,26,109,138
287,12/8/2010,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,36,114,144
287,17-12-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,45,86,118
287,18-12-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,35,77,103
287,23-12-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,31,128,166
287,25-12-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,39,151,180
287,28-12-10,Maharashtra,Nagpur,Institution of Engineers.,Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,27,74,113
314,1/1/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,42,157,191
314,1/4/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,36,118,144
314,1/6/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,40,87,111
314,13-01-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,41,88,112
314,15-01-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,41,109,135
314,18-01-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,40,90,118
314,22-01-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,57,133,158
314,28-01-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",16,80,71,93
314,2/3/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,36,113,140
314,2/5/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",19,94,81,103
314,2/8/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",15,62,155,183
314,2/11/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,37,103,129
314,16-02-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,36,124,155
314,19-02-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,142,176
314,24-02-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,42,113,140
314,27-02-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,50,93,123
314,3/2/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,42,63,88
314,3/8/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,42,67,92
314,3/10/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,68,144,177
314,13-03-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,51,99,126
314,4/1/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,43,86,110
314,4/5/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",15,51,183,216
314,4/8/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,44,120,142
314,4/12/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,32,91,116
314,14-04-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,36,113,139
314,16-04-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,71,93
314,20-04-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,35,69,96
314,26-04-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,42,156,191
314,28-04-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,83,108
314,5/3/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,33,175,212
314,5/5/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,30,74,97
314,5/8/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,26,132,160
314,5/11/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,35,121,149
314,18-05-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,33,88,113
314,20-05-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,26,134,161
314,26-05-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,27,154,183
314,28-05-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,28,69,94
314,31-05-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",14,44,134,212
314,6/2/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,30,95,121
314,6/7/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,33,88,116
314,6/9/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,30,58,82
314,6/12/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,44,65,89
314,15-06-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7,21,76,102
314,21-06-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,22,69,95
314,23-06-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,28,59,81
314,28-06-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,33,82,109
314,7/1/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,36,55,80
314,7/5/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,26,54,76
314,15-07-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,31,102,134
314,19-07-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,36,103,129
314,21-07-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,92,119
314,24-07-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,37,105,135
314,29-07-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,39,89,117
314,8/2/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",NA,NA,59,111
314,8/4/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,28,37,68
314,8/9/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,31,115,147
314,13-08-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,39,113,141
314,19-08-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,32,97,124
314,21-08-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,32,106,142
314,25-08-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,33,100,126
314,27-08-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,33,101,134
314,9/1/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,36,84,112
314,9/10/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,38,107,139
314,13-09-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,77,103
314,20-09-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,32,71,99
314,24-09-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,35,106,129
314,28-09-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,30,104,132
314,29-09-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,37,104,131
314,11/1/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",NA,NA,NA,NA
314,11/3/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,88,111
314,11/5/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",15,60,360,398
314,11/6/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,41,224,302
314,11/7/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,39,204,259
314,11/9/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,132,202
314,11/12/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,41,146,210
314,15-11-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,39,66,101
314,17-11-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11,37,80,121
314,24-11-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,20,131,168
314,27-11-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,40,41,68
314,12/2/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,29,59,86
314,12/7/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,27,173,211
314,12/9/2010,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,34,107,130
314,13-12-10,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,31,87,117
