Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
547,9/11/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,100,NA
547,14-09-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,13,97,NA
547,18-09-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,117,NA
547,25-09-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,143,NA
547,28-09-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,143,NA
547,10/4/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,14,123,NA
547,10/7/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,16,116,NA
547,10/8/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,136,NA
547,16-10-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,102,NA
547,19-10-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,86,NA
547,23-10-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,90,NA
547,26-10-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,134,NA
547,29-10-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,111,NA
547,30-10-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,115,NA
547,11/9/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,137,NA
547,11/12/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,128,NA
547,13-11-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,136,NA
547,16-11-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,136,NA
547,20-11-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,16,159,NA
547,23-11-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,100,NA
547,27-11-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,141,NA
547,30-11-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,130,NA
547,12/1/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,110,NA
547,12/6/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,144,NA
547,12/10/2013,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,120,NA
547,14-12-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,139,NA
547,18-12-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,15,122,NA
547,21-12-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,130,NA
547,25-12-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,130,NA
547,28-12-13,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,144,NA
548,1/4/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,85,NA
548,1/7/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,68,NA
548,14-01-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,79,NA
548,17-01-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,59,NA
548,21-01-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,73,NA
548,24-01-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,68,NA
548,28-01-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,83,NA
548,2/12/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,13,73,NA
548,14-02-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,72,NA
548,18-02-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,83,NA
548,21-02-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,12,96,NA
548,25-02-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,14,91,NA
548,28-02-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,75,NA
548,3/1/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,74,NA
548,3/6/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,80,NA
548,14-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,94,NA
548,14-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,94,NA
548,18-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,67,NA
548,18-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,67,NA
548,21-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,101,NA
548,21-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,101,NA
548,25-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,88,NA
548,25-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,88,NA
548,28-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,79,NA
548,28-03-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,79,NA
548,4/2/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,84,NA
548,4/3/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,87,NA
548,4/3/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,87,NA
548,4/4/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,91,NA
548,4/7/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,85,NA
548,15-04-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,84,NA
548,18-04-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,101,NA
548,22-04-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,73,NA
548,25-04-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,14,105,NA
548,29-04-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,98,NA
548,5/12/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,88,NA
548,6/6/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,92,NA
548,6/9/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,85,NA
548,13-06-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,76,NA
548,17-06-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,14,97,NA
548,20-06-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,12,67,NA
548,7/1/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,84,NA
548,7/2/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,93,NA
548,7/3/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,98,NA
548,7/3/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,98,NA
548,18-07-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,11,61,NA
548,8/4/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,97,NA
548,8/7/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,75,NA
548,19-08-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,52,NA
548,26-08-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,62,NA
548,9/9/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,72,NA
548,9/12/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,69,NA
548,16-09-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,52,NA
548,10/1/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,95,NA
548,10/6/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,65,NA
548,11/2/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,79,NA
548,11/3/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,84,NA
548,11/3/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,84,NA
548,11/4/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,93,NA
548,11/7/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,54,NA
548,11/11/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,64,NA
548,14-11-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,87,NA
548,18-11-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,59,NA
548,21-11-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,74,NA
548,28-11-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,81,NA
548,12/8/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,14,67,NA
548,12/9/2013,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,11,82,NA
548,30-12-13,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,94,NA
549,1/1/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,61,NA
549,1/2/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,52,NA
549,1/3/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,59,NA
549,1/3/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,59,NA
549,1/10/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,49,NA
549,15-01-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,73,NA
549,18-01-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,14,45,NA
549,22-01-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,45,NA
549,25-01-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,49,NA
549,29-01-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,15,17,85,NA
549,2/4/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,57,NA
549,2/7/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,63,NA
549,2/8/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,9,10,25,NA
549,15-02-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,61,NA
549,19-02-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,63,NA
549,22-02-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,63,NA
549,26-02-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,70,NA
549,3/9/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,47,NA
549,3/12/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,14,49,NA
549,15-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,54,NA
549,15-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,78,NA
549,19-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,59,NA
549,19-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,58,NA
549,22-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,61,NA
549,22-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,61,NA
549,26-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,13,42,NA
549,26-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,14,60,NA
549,29-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,13,66,NA
549,29-03-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,29,NA
549,4/1/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,8,10,26,NA
549,4/6/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,57,NA
549,4/10/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,16,19,83,NA
549,16-04-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,54,NA
549,19-04-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,59,NA
549,23-04-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,12,51,NA
549,26-04-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,60,NA
549,30-04-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,57,NA
549,5/2/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,57,NA
549,5/3/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,74,NA
549,5/3/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,55,NA
549,5/4/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,8,10,30,NA
549,5/7/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,13,52,NA
549,6/8/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,15,16,69,NA
549,6/9/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,62,NA
549,6/12/2013,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,11,52,NA
549,18-06-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,60,NA
549,21-06-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,60,NA
549,25-06-13,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,14,53,NA
